Name,Type,Modality,Sphere,Cylinder,Axis,Add,BC,TD
Air Optix for Astigmatism,Toric,Extended Wear ,-3.50,-0.75,140,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.50,-1.25,140,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.50,-1.75,140,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.50,-2.25,140,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.50,-0.75,150,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.50,-1.25,150,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.50,-1.75,150,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.50,-2.25,150,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.50,-0.75,160,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.50,-1.25,160,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.50,-1.75,160,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.50,-2.25,160,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.50,-0.75,170,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.50,-1.25,170,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.50,-1.75,170,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.50,-2.25,170,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.50,-0.75,180,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.50,-1.25,180,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.50,-1.75,180,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.50,-2.25,180,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-0.75,10,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-1.25,10,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-1.75,10,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-2.25,10,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-0.75,20,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-1.25,20,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-1.75,20,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-2.25,20,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-0.75,30,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-1.25,30,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-1.75,30,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-2.25,30,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-0.75,40,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-1.25,40,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-1.75,40,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-2.25,40,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-0.75,50,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-1.25,50,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-1.75,50,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-2.25,50,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-0.75,60,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-1.25,60,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-1.75,60,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-2.25,60,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-0.75,70,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-1.25,70,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-1.75,70,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-2.25,70,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-0.75,80,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-1.25,80,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-1.75,80,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-2.25,80,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-0.75,90,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-1.25,90,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-1.75,90,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-2.25,90,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-0.75,100,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-1.25,100,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-1.75,100,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-2.25,100,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-0.75,110,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-1.25,110,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-1.75,110,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-2.25,110,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-0.75,120,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-1.25,120,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-1.75,120,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-2.25,120,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-0.75,130,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-1.25,130,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-1.75,130,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-2.25,130,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-0.75,140,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-1.25,140,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-1.75,140,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-2.25,140,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-0.75,150,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-1.25,150,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-1.75,150,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-2.25,150,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-0.75,160,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-1.25,160,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-1.75,160,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-2.25,160,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-0.75,170,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-1.25,170,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-1.75,170,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-2.25,170,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-0.75,180,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-1.25,180,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-1.75,180,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-3.75,-2.25,180,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-0.75,10,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-1.25,10,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-1.75,10,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-2.25,10,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-0.75,20,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-1.25,20,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-1.75,20,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-2.25,20,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-0.75,30,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-1.25,30,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-1.75,30,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-2.25,30,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-0.75,40,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-1.25,40,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-1.75,40,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-2.25,40,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-0.75,50,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-1.25,50,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-1.75,50,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-2.25,50,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-0.75,60,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-1.25,60,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-1.75,60,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-2.25,60,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-0.75,70,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-1.25,70,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-1.75,70,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-2.25,70,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-0.75,80,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-1.25,80,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-1.75,80,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-2.25,80,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-0.75,90,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-1.25,90,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-1.75,90,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-2.25,90,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-0.75,100,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-1.25,100,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-1.75,100,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-2.25,100,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-0.75,110,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-1.25,110,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-1.75,110,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-2.25,110,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-0.75,120,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-1.25,120,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-1.75,120,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-2.25,120,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-0.75,130,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-1.25,130,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-1.75,130,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-2.25,130,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-0.75,140,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-1.25,140,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-1.75,140,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-2.25,140,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-0.75,150,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-1.25,150,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-1.75,150,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-2.25,150,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-0.75,160,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-1.25,160,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-1.75,160,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-2.25,160,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-0.75,170,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-1.25,170,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-1.75,170,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-2.25,170,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-0.75,180,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-1.25,180,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-1.75,180,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.00,-2.25,180,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-0.75,10,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-1.25,10,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-1.75,10,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-2.25,10,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-0.75,20,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-1.25,20,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-1.75,20,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-2.25,20,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-0.75,30,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-1.25,30,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-1.75,30,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-2.25,30,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-0.75,40,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-1.25,40,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-1.75,40,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-2.25,40,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-0.75,50,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-1.25,50,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-1.75,50,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-2.25,50,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-0.75,60,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-1.25,60,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-1.75,60,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-2.25,60,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-0.75,70,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-1.25,70,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-1.75,70,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-2.25,70,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-0.75,80,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-1.25,80,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-1.75,80,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-2.25,80,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-0.75,90,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-1.25,90,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-1.75,90,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-2.25,90,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-0.75,100,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-1.25,100,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-1.75,100,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-2.25,100,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-0.75,110,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-1.25,110,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-1.75,110,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-2.25,110,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-0.75,120,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-1.25,120,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-1.75,120,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-2.25,120,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-0.75,130,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-1.25,130,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-1.75,130,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-2.25,130,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-0.75,140,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-1.25,140,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-1.75,140,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-2.25,140,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-0.75,150,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-1.25,150,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-1.75,150,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-2.25,150,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-0.75,160,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-1.25,160,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-1.75,160,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-2.25,160,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-0.75,170,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-1.25,170,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-1.75,170,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-2.25,170,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-0.75,180,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-1.25,180,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-1.75,180,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.25,-2.25,180,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-0.75,10,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-1.25,10,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-1.75,10,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-2.25,10,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-0.75,20,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-1.25,20,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-1.75,20,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-2.25,20,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-0.75,30,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-1.25,30,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-1.75,30,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-2.25,30,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-0.75,40,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-1.25,40,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-1.75,40,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-2.25,40,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-0.75,50,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-1.25,50,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-1.75,50,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-2.25,50,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-0.75,60,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-1.25,60,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-1.75,60,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-2.25,60,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-0.75,70,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-1.25,70,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-1.75,70,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-2.25,70,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-0.75,80,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-1.25,80,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-1.75,80,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-2.25,80,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-0.75,90,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-1.25,90,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-1.75,90,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-2.25,90,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-0.75,100,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-1.25,100,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-1.75,100,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-2.25,100,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-0.75,110,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-1.25,110,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-1.75,110,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-2.25,110,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-0.75,120,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-1.25,120,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-1.75,120,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-2.25,120,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-0.75,130,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-1.25,130,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-1.75,130,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-2.25,130,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-0.75,140,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-1.25,140,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-1.75,140,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-2.25,140,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-0.75,150,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-1.25,150,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-1.75,150,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-2.25,150,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-0.75,160,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-1.25,160,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-1.75,160,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-2.25,160,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-0.75,170,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-1.25,170,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-4.50,-1.75,170,,8.70,14.50
